endTime,artistName,trackName,msPlayed
2021-04-14 15:43,Tom Grennan,Little Bit of Love,226268
2021-04-14 16:08,Black Eyed Peas,GIRL LIKE ME,222522
2021-04-14 16:59,Imanbek,Dancing On Dangerous,123428
2021-04-15 03:40,Pink Sweat$,At My Worst (feat. Kehlani),169127
2021-04-15 03:43,Aya Nakamura,Copines,171720
2021-04-15 03:46,DJ Snake,Selfish Love (with Selena Gomez),168648
2021-04-15 03:50,Little Mix,Sweet Melody,213693
2021-04-15 03:53,Sech,911,215891
2021-04-15 03:57,Zara Larsson,Look What You've Done,181354
2021-04-15 04:00,Daddy Yankee,PROBLEMA,184506
2021-04-15 04:03,Selena Gomez,Dámelo To’ (feat. Myke Towers),184134
2021-04-15 04:07,Nick Jonas,Spaceman,196999
2021-04-15 04:10,twocolors,Bloodstream,180619
2021-04-15 04:13,Toby Romeo,Where The Lights Are Low,136995
2021-04-15 04:16,Clinton Kane,CHICKEN TENDIES,196844
2021-04-15 04:19,Dua Lipa,Fever,156910
2021-04-15 04:22,KAROL G,EL MAKINON,209160
2021-04-15 04:25,Martin Garrix,Pressure (feat. Tove Lo),144391
2021-04-15 04:28,Tones And I,Fly Away,178156
2021-04-15 05:26,Sia,1+1,178656
2021-04-15 05:29,benny blanco,You (with Marshmello & Vance Joy),169632
2021-04-15 05:32,Niko Moon,GOOD TIME (feat. Shaggy),176240
2021-04-15 05:37,Selena Gomez,Baila Conmigo (with Rauw Alejandro),186087
2021-04-15 05:40,Ariana Grande,motive (with Doja Cat),167989
2021-04-15 05:41,ROSÉ,On The Ground,50072
2021-04-15 05:42,Why Don't We,Fallin’ (Adrenaline),73080
2021-04-15 05:45,Doja Cat,Kiss Me More (feat. SZA),134610
2021-04-15 05:52,Doja Cat,Kiss Me More (feat. SZA),74496
2021-04-15 05:57,J Balvin,Otra Noche Sin Ti,228920
2021-04-15 06:01,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),277591
2021-04-15 06:05,Twenty One Pilots,Shy Away,175044
2021-04-15 06:08,Polo G,RAPSTAR,165925
2021-04-15 06:11,BROCKHAMPTON,BANKROLL (feat. A$AP Rocky & A$AP Ferg),202560
2021-04-15 06:16,Queen Naija,Set Him Up (feat. Ari Lennox),222269
2021-04-15 06:19,Years & Years,Starstruck,207755
2021-04-15 06:23,Majid Jordan,Waves of Blue,208746
2021-04-15 06:26,Sonder,Nobody But You,213214
2021-04-15 06:29,Justin Bieber,Freedom (with BEAM),165346
2021-04-15 06:33,Surfaces,Wave of You,213842
2021-04-15 06:40,KNOWN.,Survivor,178285
2021-04-15 06:43,$NOT,Whipski (feat. Lil Skies & Internet Money),183982
2021-04-15 06:46,Lil Tecca,Show Me Up,166875
2021-04-15 06:50,Manuel Turizo,Amor en Coma,199881
2021-04-15 06:54,Demi Lovato,Sunset,244481
2021-04-15 06:57,Holly Humberstone,Haunted House,133226
2021-04-15 07:01,Rag'n'Bone Man,Anywhere Away From Here (Rag’n’Bone Man & P!nk),238639
2021-04-15 15:00,Luke Bryan,Waves,217940
2021-04-16 13:32,Luke Bryan,Waves,10755
2021-04-16 13:35,Cautious Clay,Karma & Friends,165306
2021-04-16 13:39,Thomas Rhett,Country Again,221240
2021-04-16 13:41,Greta Van Fleet,Built By Nations,43921
2021-04-16 13:44,Conan Gray,Maniac,185773
2021-04-16 13:46,Beach Bunny,Cloud 9,147350
2021-04-16 13:48,Claire Rosinkranz,Backyard Boy,54186
2021-04-16 13:53,Dayglow,Close To You,194693
2021-04-16 13:56,Troye Sivan,Easy,226781
2021-04-16 15:41,Griff,Say It Again,216681
2021-04-16 15:44,Peter McPoland,Romeo & Juliet,166137
2021-04-16 15:47,Ashe,Till Forever Falls Apart,222860
2021-04-16 15:52,Julia Wolf,Hoops,199370
2021-04-16 15:54,half•alive,What's Wrong,177186
2021-04-16 15:58,Clairo,Sofia,188386
2021-04-16 16:01,BENEE,Glitter,180146
2021-04-16 16:04,girl in red,Serotonin,182426
2021-04-16 16:07,david hugo,Dangerous,171874
2021-04-16 16:11,ella jane,bored&blind,221657
2021-04-16 16:12,Conan Gray,Wish You Were Sober,43019
2021-04-17 15:32,Conan Gray,Wish You Were Sober,125900
2021-04-17 15:33,girl in red,Serotonin,45334
2021-04-17 15:34,Jeremy Zucker,you were good to me - shallou remix,65560
2021-04-17 15:36,Shoffy,I Can't Help,121250
2021-04-17 15:39,Noah Cyrus,July,156106
2021-04-17 15:41,Kina,I’m Not Going Back (feat. Mokita),157714
2021-04-17 15:43,HANNI,Golden Eyes,18420
2021-04-17 15:46,Young Stoner Life,Solid (feat. Drake),215693
2021-04-17 15:50,Regard,You,233386
2021-04-17 15:54,girl in red,You Stupid Bitch,195951
2021-04-17 15:56,Moneybagg Yo,GO! (with BIG30),123877
2021-04-17 15:57,Clean Bandit,Higher (feat. iann dior) - VIZE Remix,7860
2021-04-17 15:57,iann dior,shots in the dark,34659
2021-04-18 15:32,Clean Bandit,Higher (feat. iann dior) - VIZE Remix,20750
2021-04-18 15:35,Zolita,Fight Like a Girl,220000
2021-04-18 15:38,Ivy Adara,Pressure,164998
2021-04-18 15:42,carobae,Talking to Myself,198986
2021-04-18 15:45,SAYGRACE,You Don't Own Me (feat. G-Eazy),201493
2021-04-18 15:49,Emilee,i love you baby,214000
2021-04-18 15:54,Rebecca Black,Sweetheart (Dance Yourself Clean Remix),225947
2021-04-18 15:57,The Girl and The Dreamcatcher,Monster,223257
2021-04-18 16:01,Ellise,Angels Don't Cry,174221
2021-04-18 16:05,Tate McRae,vicious,184846
2021-04-18 16:07,Daya,First Time,146910
2021-04-18 16:11,Charlotte Lawrence,Slow Motion,183849
2021-04-18 16:12,Carlie Hanson,Daze Inn,10007
2021-04-19 04:21,SALES,Chinese New Year,0
2021-04-19 04:21,Allie X,Bitch,9984
2021-04-19 04:24,Limbo,Airplane Mode,164000
2021-04-19 04:27,Lara Anderson,Build Me Up Buttercup,175560
2021-04-19 04:30,mxmtoon,prom dress,197933
2021-04-19 04:32,Beach Bunny,Prom Queen,136562
2021-04-19 04:35,SALES,Chinese New Year,160000
2021-04-19 04:37,Peachy!,Falling for U,124000
2021-04-19 04:39,Engelwood,Crystal Dolphin,114660
2021-04-19 04:42,Absofacto,Dissolve,178086
2021-04-21 09:24,Carlie Hanson,Daze Inn,149185
2021-04-21 09:27,Brown Bird,Seven Hells,199120
2021-04-21 09:33,Dua Lipa,Levitating (feat. DaBaby),203064
2021-04-21 09:37,Jason Mraz,Look For The Good - Single Version,239697
2021-04-21 09:55,Mae Muller,Jenny,175483
2021-04-21 09:58,Maroon 5,Animals,231013
2021-04-21 10:01,Steps,Something in Your Eyes,181666
2021-04-21 10:06,Sara Bareilles,King of Anything,207492
2021-04-21 10:10,MK,Back & Forth - 6am Remix,273442
2021-04-21 10:15,Anne-Marie,Can I Get Your Number,200146
2021-04-21 10:18,Rhys,Maybe I Will Learn,200066
2021-04-21 10:22,Lewis Capaldi,when the party's over - Recorded at Spotify Studios NYC,232837
2021-04-21 10:26,Marcus & Martinus,Ei som deg,203760
2021-04-21 10:29,Afrojack,All Night (feat. Ally Brooke),166413
2021-04-21 10:31,Duffy,Rockferry,152957
2021-04-21 10:37,Steps,"5, 6, 7, 8",227614
2021-04-21 10:41,Sara Bareilles,A Safe Place to Land (feat. John Legend),250363
2021-04-21 10:45,Dua Lipa,Fever,156910
2021-04-21 10:48,Brown Bird,Blood Of Angels,204555
2021-04-21 10:52,Ed Sheeran,Perfect,263400
2021-04-21 10:56,Little Mix,Wasabi,154786
2021-04-21 10:59,JP Cooper,In The Silence,199949
2021-04-21 11:02,Tones And I,Ur So F**kInG cOoL,172746
2021-04-21 11:06,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,235545
2021-04-21 11:08,Lola Blanc,One Eye Open,86147
2021-04-21 11:11,The Script,Hall of Fame (feat. will.i.am),202533
2021-04-21 11:14,Adrian Sellevoll,Bella Hadid (feat. OnklP) - Mio Remix,134491
2021-04-21 11:17,Dagny,Come Over,183186
2021-04-21 11:20,Naughty Boy,La La La,140763
2021-04-21 11:21,Naughty Boy,La La La,81484
2021-04-21 11:26,Tyler Ward,I Wanna Dance with Somebody - Acoustic,211291
2021-04-21 11:30,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252534
2021-04-21 16:03,RAYE,Love Of Your Life,12581
2021-04-22 16:05,RAYE,Love Of Your Life,183832
2021-04-22 16:08,khai dreams,Travels,173121
2021-04-22 16:11,The Weeknd,Save Your Tears,215626
2021-04-22 16:16,Big Sean,Beware,235186
2021-04-22 16:18,BeatKing,Then Leave (feat. Queendom Come),151519
2021-04-22 16:22,Pop Smoke,Mood Swings (feat. Lil Tjay),213333
2021-04-22 16:26,Zachary Knowles,johnny & june,164418
2021-04-22 16:30,MiMS,This Is Why I'm Hot,253706
2021-04-22 16:33,Lil Tjay,Calling My Phone,205458
2021-04-22 16:37,Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",181720
2021-04-22 16:40,Lil Skies,Magic,182337
2021-04-22 16:43,Offset,Ric Flair Drip (with Metro Boomin),172800
2021-04-22 16:47,Lil Dicky,White Crime,219936
2021-04-22 16:50,A$AP Rocky,Rich Nigga Problems,175130
2021-04-22 16:53,Ariana Grande,positions,172324
2021-04-22 16:58,Dua Lipa,Break My Heart,221820
2021-04-22 17:00,Sabrina Carpenter,"Let Me Move You - From the Netflix film ""Work It""",147070
2021-04-22 17:03,Lady Gaga,Rain On Me (with Ariana Grande),182200
2021-04-22 17:15,RAYE,Love Of Your Life,196170
2021-04-22 17:18,Justin Bieber,Anyone,190779
2021-04-22 17:20,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),105855
2021-04-24 10:42,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),126643
2021-04-24 11:12,Ariana Grande,34+35,162792
2021-04-24 11:15,Charlie Puth,Girlfriend,177438
2021-04-24 11:18,Maroon 5,Nobody's Love,168751
2021-04-25 06:27,Maroon 5,Nobody's Love,5660
2021-04-25 06:31,Alicia Keys,Love Looks Better,203320
2021-04-25 06:34,Alan Walker,Fake A Smile,168118
2021-04-25 06:37,Ariana Grande,pov,201882
2021-04-25 06:42,The Vamps,Somebody To You,182826
2021-04-25 06:45,AJ Mitchell,Slow Dance (feat. Ava Max),178799
2021-04-25 06:47,Why Don't We,Chills,165596
2021-04-25 06:51,Selena Gomez,Lose You To Love Me,206458
2021-04-25 06:55,Ella Henderson,Take Care of You,194234
2021-04-25 06:57,Lauv,i'm so tired...,162586
2021-04-25 07:03,Sam Smith,How Do You Sleep?,211777
2021-04-25 07:07,Zara Larsson,Ruin My Life,190731
2021-04-25 07:10,JP Saxe,"Hey Stupid, I Love You",181000
2021-04-25 07:11,Joel Corry,Head & Heart (feat. MNEK) - Acoustic,52941
2021-04-25 07:12,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),52010
2021-04-25 07:15,Dua Lipa,Levitating (feat. DaBaby),203064
2021-04-25 07:18,Lil Nas X,MONTERO (Call Me By Your Name),137875
2021-04-25 07:21,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081
2021-04-25 08:06,Doja Cat,Kiss Me More (feat. SZA),43792
2021-04-25 10:05,Doja Cat,Kiss Me More (feat. SZA),165320
2021-04-25 10:08,Masked Wolf,Astronaut In The Ocean,132780
2021-04-25 10:11,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),191013
2021-04-25 10:15,Bruno Mars,Leave The Door Open,242096
2021-04-25 10:18,Polo G,RAPSTAR,165925
2021-04-25 10:45,Nelly,Lil Bit,115018
2021-04-26 16:35,Nelly,Lil Bit,81204
2021-04-26 16:38,Cardi B,Up,156944
2021-04-26 16:42,Young Stoner Life,Solid (feat. Drake),206578
2021-04-27 16:05,Young Stoner Life,Solid (feat. Drake),9160
2021-04-27 16:07,Saweetie,Best Friend (feat. Doja Cat),155883
2021-04-27 16:11,Glass Animals,Heat Waves,238805
2021-04-27 16:15,Demi Lovato,Met Him Last Night (feat. Ariana Grande),204631
2021-04-27 16:18,Drake,Wants and Needs (feat. Lil Baby),171017
2021-04-27 16:22,Olivia Rodrigo,deja vu,152799
2021-04-28 14:05,Justin Bieber,Anyone,161972
2021-04-28 14:08,Aly & AJ,Potential Breakup Song,178107
2021-04-28 14:09,Data + Love,Data + Love - Will Strouse,60006
2021-04-28 16:03,Olivia Rodrigo,deja vu,62743
2021-04-28 16:29,Kali Uchis,telepatía,210909
2021-04-28 16:31,Justin Bieber,Hold On,170813
2021-04-28 16:57,Travis Scott,Goosebumps - Remix,162802
2021-04-28 17:00,Billie Eilish,Therefore I Am,174321
2021-04-28 17:03,Giveon,Heartbreak Anniversary,198370
2021-04-28 17:06,Machine Gun Kelly,my ex's best friend (with blackbear),90683
2021-04-28 17:10,NF,JUST LIKE YOU,251236
2021-04-28 17:14,SZA,Good Days,279204
2021-04-28 17:17,Twenty One Pilots,Shy Away,112721
2021-05-02 06:42,Twenty One Pilots,Shy Away,62349
2021-05-02 06:45,Dua Lipa,We're Good,165506
2021-05-02 06:50,SZA,Good Days,279204
2021-05-02 06:54,Giveon,Heartbreak Anniversary,198370
2021-05-02 06:57,Ava Max,My Head & My Heart,174760
2021-05-02 07:01,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),227395
2021-05-02 07:03,Regard,You,96877
2021-05-02 07:07,Billie Eilish,Your Power,245896
2021-05-02 07:10,DJ Khaled,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",165366
2021-05-02 07:14,girl in red,Body And Mind,186672
2021-05-02 07:16,The Kid LAROI,WITHOUT YOU (with Miley Cyrus),161384
2021-05-02 07:19,Machine Gun Kelly,love race (feat. Kellin Quinn),188779
2021-05-02 08:56,Lil Baby,On Me (Remix) (with Megan Thee Stallion),72916
2021-05-02 11:59,Sia,1+1,144546
2021-05-02 12:00,Steps,"5, 6, 7, 8",9520
2021-05-02 12:01,MARINA,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,64300
2021-05-02 12:02,Tainy,Adicto (with Anuel AA & Ozuna),81956
2021-05-02 12:02,Weezer,Africa - RAC Remix,6019
2021-05-03 06:46,The Kid LAROI,WITHOUT YOU (with Miley Cyrus),28980
2021-05-03 06:50,Julia Michaels,Love Is Weird,2404
2021-05-03 06:50,Julia Michaels,All Your Exes,209275
2021-05-03 07:37,Alec Benjamin,The Way You Felt,182810
2021-05-03 07:41,Anitta,Girl From Rio,190689
2021-05-03 07:43,Olivia Rodrigo,"Even When/The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""",106880
2021-05-03 07:44,Conan Gray,Idle Town,108760
2021-05-03 07:47,Bebe Rexha,Die For a Man (feat. Lil Uzi Vert),167179
2021-05-03 07:52,Bebe Rexha,Sacrifice,150769
2021-05-03 07:55,Twenty One Pilots,Choker,223065
2021-05-03 08:09,Twenty One Pilots,Shy Away,8045
2021-05-03 10:16,Twenty One Pilots,Shy Away,16620
2021-05-03 10:17,girl in red,girls,14070
2021-05-03 10:17,Cake Pop,Black Rum,18480
2021-05-03 10:20,Summer Walker,All Pride Aside with Summer Walker,160760
2021-05-03 10:21,ZHU,Lost It,44060
2021-05-03 10:22,Raheem DeVaughn,Zaddy,86660
2021-05-03 10:25,The Marías,Hush,177010
2021-05-03 10:28,Crumb,Up & Down,203440
2021-05-03 10:33,Crumb,BNR,181360
2021-05-03 10:36,Crumb,Seeds,201306
2021-05-03 10:39,Crumb,L.A.,137480
2021-05-03 10:43,Crumb,Gone,212933
2021-05-03 10:45,Crumb,Retreat!,90840
2021-05-03 10:47,Crumb,Trophy,86184
2021-05-03 10:49,SIDEPIECE,Acrobatic,95150
2021-05-03 10:52,Priscilla Block,Wish You Were The Whiskey,188706
2021-05-03 10:56,Priscilla Block,Just About Over You - Radio Edit,187933
2021-05-03 10:58,Priscilla Block,Heels In Hand,114355
2021-05-03 11:01,Diplo,One By One,180000
2021-05-03 11:02,Diplo,On My Mind,5610
2021-05-03 11:04,Joss Favela,Llegando Al Rancho,101890
2021-05-03 11:08,Maeta,Teen Scene (ft. Buddy),250362
2021-05-03 11:08,Maeta,Toxic (ft. BEAM),40347
2021-05-03 11:12,Sebastian Yatra,Pareja Del Año,195053
2021-05-03 11:17,Los Legendarios,Fiel,261666
2021-05-03 11:20,Nio Garcia,AM,182496
2021-05-03 11:24,Sech,911,215891
2021-05-03 16:14,Daviles de Novelda,Flamenco y Bachata,191333
2021-05-03 16:20,Nio Garcia,Travesuras - Remix,324426
2021-05-03 16:24,Rochy RD,Ella No Es Tuya - Remix,218106
2021-05-03 16:28,KAROL G,EL MAKINON,209160
2021-05-03 16:31,Alex Rose,Me Fije,202306
2021-05-03 16:36,Myke Towers,Bandido,232853
2021-05-03 16:39,Mora,512,193636
2021-05-03 16:44,Maluma,Aloha,241659
2021-05-03 16:47,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",177442
2021-05-03 16:50,Lil Nas X,MONTERO (Call Me By Your Name),137875
2021-05-03 16:53,Chema Rivas,Anda Suelta,189653
2021-05-03 16:56,C. Tangana,Ingobernable,187053
2021-05-03 17:01,El Taiger,La Historia,237900
2021-05-03 17:05,Natti Natasha,Las Nenas (feat. La Duraca),224739
2021-05-03 17:09,Omar Montes,Solo,204043
2021-05-03 17:12,C. Tangana,Tú Me Dejaste De Querer,198493
2021-05-03 17:14,Álvaro De Luna,Juramento eterno de sal,83378
2021-05-04 15:28,Álvaro De Luna,Juramento eterno de sal,122412
2021-05-04 15:32,Bad Bunny,DÁKITI,205090
2021-05-04 15:36,Rauw Alejandro,2/Catorce,212031
2021-05-04 15:42,Marc Seguí,Tiroteo - Remix,321555
2021-05-04 15:48,Camilo,KESI,177255
2021-05-04 15:54,Natos y Waor,Sudores fríos,275878
2021-05-04 15:56,Myke Towers,PIN PIN,159572
2021-05-04 16:00,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081
2021-05-04 16:18,Funzo & Baby Loud,JOVEN PARA SIEMPRE,68668
2021-05-05 05:40,Bizarrap,"L-Gante: Bzrp Music Sessions, Vol.38",27820
2021-05-05 05:40,Funzo & Baby Loud,JOVEN PARA SIEMPRE,39210
2021-05-05 05:43,Wisin,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",144330
2021-05-05 06:09,Tame Impala,Borderline,5030
2021-05-05 06:09,Jhay Cortez,Christian Dior,43535
2021-05-05 06:09,KAYTRANADA,BUS RIDE,16420
2021-05-05 06:10,KAYTRANADA,BUS RIDE,1500
2021-05-05 06:12,Hildur Guðnadóttir,Bathroom Dance,7360
2021-05-05 06:12,James Horner,The Portrait,8250
2021-05-05 06:12,Alan Menken,"Main Titles - The Little Mermaid - From ""The Little Mermaid""/Score",15830
2021-05-05 06:12,eill,Koko de Iki wo Shite,85860
2021-05-05 06:13,Phillipa Soo,"Ultraluminary (From the Netflix Film ""Over the Moon"")",25530
2021-05-05 06:13,Christina Aguilera,Reflection (2020),2870
2021-05-05 10:09,Travis Scott,THE PLAN,62290
2021-05-05 12:52,Travis Scott,THE PLAN,126442
2021-05-05 12:56,Will Ferrell,Husavik (My Hometown),202286
2021-05-05 12:59,AURORA,Running with the Wolves - WolfWalkers Version,167866
2021-05-05 13:03,H.E.R.,"Fight For You - From the Original Motion Picture ""Judas and the Black Messiah""",270710
2021-05-05 13:08,Brandi Carlile,Carried Me With You,213732
2021-05-05 13:11,Scarlet Pleasure,"What A Life - From the Motion Picture ""Another Round""",169943
2021-05-05 13:15,Laura Pausini,Io sì (Seen) [From The Life Ahead (La vita davanti a sé)],234450
2021-05-05 13:18,Andra Day,"Tigress & Tweed (Music from the Motion Picture ""The United States vs. Billie Holiday"")",191482
2021-05-05 13:19,Leslie Odom Jr.,Speak Now,1663
2021-05-06 16:30,Leslie Odom Jr.,Speak Now,215420
2021-05-06 16:34,Laura Pausini,Io sì (Seen) [From The Life Ahead (La vita davanti a sé)],234450
2021-05-06 16:38,Trent Reznor and Atticus Ross,Epiphany,17123
2021-05-06 16:38,Celeste,Hear My Voice,188306
2021-05-06 16:41,Hans Zimmer,Rust,165048
2021-05-06 16:44,The Vaccines,LAZY,209850
2021-05-06 16:51,Isobel Waller-Bridge,Emma Suite,367866
2021-05-06 16:55,Ólafur Arnalds,Epilogue,246257
2021-05-06 16:58,Howard Shore,Waltz In F Major,131653
2021-05-06 17:00,Kevin Smuts,My Octopus Teacher End Credits,107531
2021-05-06 17:02,Emile Mosseri,Big Country,136234
2021-05-06 17:05,Alexandre Desplat,The Midnight Sky,211320
2021-05-06 17:07,Danny Bensi and Saunder Jurriaans,Number One Servant,66277
2021-05-06 17:12,Terence Blanchard,What This Mission's About,284398
2021-05-06 17:16,Abraham Marder,Green,267251
2021-05-06 17:22,Blake Neely,First Crossing,263426
2021-05-06 17:24,James Newton Howard,Captain Jefferson,126906
2021-05-06 17:29,Branford Marsalis,Deep Moaning Blues,292106
2021-05-06 17:34,Benedix Ramos,"Nandito (""Better Days"" Boys Love Series Original Soundtrack)",277446
2021-05-06 17:36,Trent Reznor and Atticus Ross,Welcome to Victorville,135893
2021-05-06 17:38,Craig Armstrong,Julia,66013
2021-05-06 17:40,Phillipa Soo,"Ultraluminary (From the Netflix Film ""Over the Moon"")",23342
2021-05-06 17:40,Dario Marianelli,Once Upon a Time,108640
2021-05-07 03:57,eill,Koko de Iki wo Shite,22780
2021-05-07 15:50,eill,Koko de Iki wo Shite,194145
2021-05-07 15:51,eill,Koko de Iki wo Shite,25185
2021-05-07 15:54,Official HIGE DANdism,Cry Baby,175690
2021-05-07 15:58,the peggies,足跡,227973
2021-05-07 16:02,BiSH,in case...,210919
2021-05-07 16:06,[Alexandros],閃光,265466
2021-05-07 16:11,BURNOUT SYNDROMES,BLIZZARD,226132
2021-05-07 16:15,Hitorie,3分29秒,210968
2021-05-07 16:20,Miliyah,この夢が醒めるまで,253079
2021-05-07 16:24,ACE COLLECTION,モノクロシティ,254539
2021-05-07 16:29,sumika,Shake & Shake,248663
2021-05-07 16:33,LiSA,炎,275000
2021-05-07 16:38,SawanoHiroyuki[nZk]:mizuki,Avid,250293
2021-05-07 16:42,Eir Aoi,鼓動,243133
2021-05-07 16:50,Konomi Suzuki,Bursty Greedy Spider,220400
2021-05-07 16:54,EXiNA,DiViNE,241115
2021-05-07 17:06,結城アイラ,Blessing,247200
2021-05-07 17:09,門脇更紗,kireida,226720
2021-05-07 17:11,TrySail,誰が為に愛は鳴る,73534
2021-05-07 17:13,Flying Lotus,Black Gold,95973
2021-05-07 17:14,HYPNOSISMIC -D.R.B- (Division All Stars),ヒプノシスマイク -Glory or Dust-,31356
2021-05-07 17:18,XIIX,アカシ,263136
2021-05-07 17:23,ASCA,カルペディエム,236680
2021-05-08 05:55,安月名莉子,Chance! & Revenge!,170775
2021-05-08 06:00,5 Seconds of Summer,Red Desert,229557
2021-05-08 06:04,5 Seconds of Summer,No Shame,192736
2021-05-08 06:07,5 Seconds of Summer,Old Me,186785
2021-05-08 06:11,5 Seconds of Summer,Easier,158098
2021-05-08 06:14,5 Seconds of Summer,Teeth,205502
2021-05-08 06:19,5 Seconds of Summer,Wildflower,220536
2021-05-08 06:22,5 Seconds of Summer,Best Years,190382
2021-05-08 06:26,5 Seconds of Summer,Not In The Same Way,220605
2021-05-08 06:30,5 Seconds of Summer,Lover Of Mine,206973
2021-05-08 06:55,5 Seconds of Summer,Thin White Lies,170003
2021-05-08 06:58,5 Seconds of Summer,High,5350
2021-05-08 06:58,5 Seconds of Summer,Lonely Heart,158454
2021-05-08 06:58,5 Seconds of Summer,Kill My Time,2210
2021-05-08 07:01,Birds on Clouds,Familiar Sounds,185760
2021-05-08 08:44,Birds on Clouds,Dog Song,166946
2021-05-08 08:47,Birds on Clouds,What If,125725
2021-05-08 10:02,Little Mix,Break Up Song,162950
2021-05-08 15:23,Little Mix,Break Up Song,28260
2021-05-08 15:27,Qveen Herby,Sugar Daddy,203809
2021-05-08 15:28,Qveen Herby,Dump Truck,28876
2021-05-08 15:28,Gunnar Gehl,One Night,7120
2021-05-08 15:32,Dylan Conrique,Homesick,191106
2021-05-08 15:35,Dylan Conrique,Not So Secretly,179703
2021-05-08 15:37,Katnip,Gimme That,158510
2021-05-08 15:39,Don Blaine,Mood,84420
2021-05-08 15:40,Don Blaine,Watermelon Sugar,4689
2021-05-08 15:43,Ozuna,Tiempo,171813
2021-05-08 15:46,Isabela Merced,Fearless (Valiente Duet) [from Spirit Untamed],229176
2021-05-08 15:49,Imanbek,Baddest,139430
2021-05-08 15:52,JP Saxe,Like That,174120
2021-05-08 15:53,JP Saxe,Like That,40940
2021-05-08 15:56,Bebe Rexha,Break My Heart Myself (feat. Travis Barker),151999
2021-05-08 15:59,Bebe Rexha,Sabotage,176566
2021-05-08 16:02,Bebe Rexha,Trust Fall,150336
2021-05-08 16:07,Bebe Rexha,Sacrifice,15730
2021-05-08 16:07,Bebe Rexha,Better Mistakes,97621
2021-05-08 16:07,Bebe Rexha,My Dear Love (feat. Ty Dolla $ign & Trevor Daniel),4700
2021-05-08 16:10,Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",175873
2021-05-08 16:11,Bebe Rexha,On The Go (feat. Pink Sweat$ & Lunay),7046
2021-05-08 16:13,Haywood,Cheers To Us - Acoustic,114340
2021-05-08 16:17,Conan Gray,Astronomy,243907
2021-05-08 16:39,Becky Hill,Last Time - Biscits Remix,94272
2021-05-09 08:49,Becky Hill,Last Time - Biscits Remix,89170
2021-05-09 08:53,Dua Lipa,Levitating (feat. DaBaby),203064
2021-05-09 08:56,Doja Cat,Kiss Me More (feat. SZA),208866
2021-05-09 09:01,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),191013
2021-05-09 09:04,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081
2021-05-09 09:07,Billie Eilish,Your Power,207422
2021-05-09 09:09,Lil Nas X,MONTERO (Call Me By Your Name),137875
2021-05-09 09:13,Polo G,RAPSTAR,165925
2021-05-09 09:17,Bruno Mars,Leave The Door Open,242096
2021-05-09 09:20,Travis Scott,Goosebumps - Remix,162802
2021-05-09 09:23,Masked Wolf,Astronaut In The Ocean,132780
2021-05-09 09:25,The Kid LAROI,WITHOUT YOU (with Miley Cyrus),161384
2021-05-09 09:29,Giveon,Heartbreak Anniversary,198370
2021-05-09 09:30,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),15058
2021-05-09 09:33,Olivia Rodrigo,deja vu,215507
2021-05-09 09:36,Justin Bieber,Hold On,170813
2021-05-09 09:39,Coldplay,Higher Power,211294
2021-05-09 09:44,Glass Animals,Heat Waves,238805
2021-05-09 09:47,Saweetie,Best Friend (feat. Doja Cat),155883
2021-05-09 09:50,J. Cole,i n t e r l u d e,131413
2021-05-09 09:52,DJ Khaled,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",165366
2021-05-09 15:48,Cardi B,Up,156944
2021-05-09 15:51,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153
2021-05-09 15:55,Dua Lipa,We're Good,165506
2021-05-09 15:58,Duncan Laurence,Arcade,185146
2021-05-09 16:02,Los Legendarios,Fiel,261666
2021-05-09 16:05,Tiësto,The Business,164000
2021-05-09 16:09,Doja Cat,Streets,226986
2021-05-09 16:14,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883
2021-05-09 16:17,Kali Uchis,telepatía,160191
2021-05-09 16:19,ATB,Your Love (9PM),150052
2021-05-09 16:25,Tion Wayne,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",278085
